f_00000.jpg	
f_00001.jpg	
f_00002.jpg	
f_00003.jpg	
f_00004.jpg	
f_00005.jpg	
f_00006.jpg	
f_00007.jpg	
f_00008.jpg	
f_00009.jpg	
f_00010.jpg	
f_00011.jpg	
f_00012.jpg	
f_00013.jpg	
f_00014.jpg	
f_00015.jpg	
f_00016.jpg	
f_00017.jpg	
f_00018.jpg	
f_00019.jpg	
f_00020.jpg	
f_00021.jpg	
f_00022.jpg	
f_00023.jpg	
f_00024.jpg	0.4991,0.4266,0.5285,0.4789,0.64
f_00025.jpg	0.5889,0.4124,0.6151,0.4590,0.65;0.4965,0.3835,0.5259,0.4360,0.64
f_00026.jpg	
f_00027.jpg	
f_00028.jpg	
f_00029.jpg	
f_00030.jpg	0.5788,0.0674,0.6455,0.1861,0.79;0.4960,0.3091,0.5613,0.4251,0.77;0.3722,0.0793,0.4355,0.1918,0.76;0.8430,0.3620,0.9083,0.4781,0.64;0.7576,0.6164,0.8542,0.7882,0.60
f_00031.jpg	0.5429,0.3511,0.6148,0.4790,0.82;0.5981,0.0673,0.6643,0.1849,0.79;0.3884,0.1338,0.4553,0.2526,0.65;0.8748,0.3313,0.9444,0.4550,0.63
f_00032.jpg	0.6061,0.0702,0.6746,0.1919,0.81;0.5812,0.4224,0.6525,0.5492,0.79;0.4037,0.2265,0.4551,0.3180,0.76;0.8549,0.2924,0.9328,0.4308,0.74;0.2794,0.3259,0.3372,0.4287,0.69
f_00033.jpg	
f_00034.jpg	
f_00035.jpg	
f_00036.jpg	
f_00037.jpg	
f_00038.jpg	
f_00039.jpg	
f_00040.jpg	
f_00041.jpg	
f_00042.jpg	
f_00043.jpg	
f_00044.jpg	
f_00045.jpg	
f_00046.jpg	
f_00047.jpg	
f_00048.jpg	0.4353,0.2519,0.5577,0.4695,0.81
f_00049.jpg	0.4328,0.2491,0.5566,0.4693,0.82
f_00050.jpg	0.4269,0.2747,0.5398,0.4754,0.79;0.7685,0.7833,0.8859,0.9920,0.62
f_00051.jpg	
f_00052.jpg	
f_00053.jpg	
f_00054.jpg	
f_00055.jpg	
f_00056.jpg	
f_00057.jpg	
f_00058.jpg	
f_00059.jpg	
f_00060.jpg	
f_00061.jpg	
f_00062.jpg	
f_00063.jpg	
f_00064.jpg	
f_00065.jpg	
f_00066.jpg	
f_00067.jpg	
f_00068.jpg	
f_00069.jpg	
f_00070.jpg	0.8615,0.1062,0.9566,0.2752,0.68;0.6751,0.6469,0.7497,0.7796,0.64
f_00071.jpg	0.8449,0.0951,0.9407,0.2654,0.71;0.6616,0.6328,0.7398,0.7718,0.70
f_00072.jpg	0.6475,0.6210,0.7273,0.7629,0.72;0.8283,0.0887,0.9226,0.2563,0.68
f_00073.jpg	0.6355,0.6204,0.7139,0.7597,0.70;0.8130,0.0822,0.9073,0.2499,0.64
f_00074.jpg	0.6246,0.6266,0.7030,0.7659,0.71;0.7981,0.0923,0.8981,0.2701,0.64
f_00075.jpg	0.5429,0.2933,0.6530,0.4890,0.74
f_00076.jpg	0.5396,0.2950,0.6467,0.4853,0.76
f_00077.jpg	0.5384,0.2961,0.6448,0.4853,0.77
f_00078.jpg	0.5395,0.2753,0.6639,0.4963,0.81
f_00079.jpg	0.5505,0.2623,0.6949,0.5190,0.84
f_00080.jpg	0.5578,0.2646,0.7108,0.5366,0.90
f_00081.jpg	0.5586,0.2681,0.7124,0.5416,0.90
f_00082.jpg	0.5562,0.2693,0.7089,0.5408,0.90
f_00083.jpg	
f_00084.jpg	
f_00085.jpg	
f_00086.jpg	
f_00087.jpg	
f_00088.jpg	
f_00089.jpg	
f_00090.jpg	
f_00091.jpg	
f_00092.jpg	
f_00093.jpg	
f_00094.jpg	
f_00095.jpg	
f_00096.jpg	
f_00097.jpg	
f_00098.jpg	
f_00099.jpg	
f_00100.jpg	
f_00101.jpg	
f_00102.jpg	
f_00103.jpg	
f_00104.jpg	
f_00105.jpg	
f_00106.jpg	0.4162,0.2955,0.5386,0.5130,0.84
f_00107.jpg	0.4109,0.2942,0.5294,0.5049,0.82
f_00108.jpg	0.4100,0.2840,0.5342,0.5046,0.85
f_00109.jpg	0.4113,0.2868,0.5312,0.5000,0.85
f_00110.jpg	0.4132,0.2921,0.5325,0.5043,0.88
f_00111.jpg	0.4139,0.2897,0.5338,0.5028,0.88
f_00112.jpg	0.4102,0.2880,0.5319,0.5044,0.88
f_00113.jpg	0.4089,0.2901,0.5314,0.5079,0.86
f_00114.jpg	0.4119,0.2933,0.5314,0.5057,0.86
f_00115.jpg	0.4123,0.2964,0.5266,0.4995,0.85
f_00116.jpg	0.4401,0.2370,0.6030,0.5267,0.80
f_00117.jpg	0.4492,0.3017,0.6246,0.6135,0.85
f_00118.jpg	0.4608,0.3354,0.6353,0.6458,0.83
f_00119.jpg	0.4404,0.2675,0.6245,0.5947,0.86
f_00120.jpg	0.4168,0.2369,0.5934,0.5509,0.84
f_00121.jpg	0.4065,0.2060,0.5638,0.4856,0.84
f_00122.jpg	0.4235,0.1784,0.5739,0.4456,0.83
f_00123.jpg	0.4151,0.1747,0.5646,0.4403,0.84
f_00124.jpg	0.4191,0.1790,0.5591,0.4277,0.83
f_00125.jpg	0.4253,0.3214,0.6058,0.6423,0.83
f_00126.jpg	0.4217,0.3169,0.6061,0.6447,0.84
f_00127.jpg	0.4216,0.3174,0.6019,0.6380,0.82
f_00128.jpg	0.4198,0.3146,0.6056,0.6448,0.83
f_00129.jpg	0.4196,0.3211,0.6048,0.6504,0.81
f_00130.jpg	0.4216,0.3108,0.6211,0.6655,0.84
f_00131.jpg	0.4324,0.3146,0.6143,0.6381,0.82
f_00132.jpg	0.4373,0.3155,0.6060,0.6153,0.84
f_00133.jpg	0.4217,0.3230,0.5977,0.6358,0.83
f_00134.jpg	0.4223,0.3054,0.6032,0.6270,0.83
f_00135.jpg	0.4342,0.1928,0.5571,0.4113,0.81
f_00136.jpg	0.4329,0.1618,0.5466,0.3638,0.79
f_00137.jpg	0.4452,0.0837,0.5654,0.2973,0.76
f_00138.jpg	0.5249,0.0120,0.5956,0.1378,0.59
f_00139.jpg	
f_00140.jpg	
f_00141.jpg	0.0903,0.3530,0.2155,0.5755,0.63
f_00142.jpg	0.1291,0.2994,0.2593,0.5310,0.66
f_00143.jpg	0.1453,0.2630,0.2723,0.4889,0.62
f_00144.jpg	0.1603,0.2392,0.2844,0.4598,0.68
f_00145.jpg	
f_00146.jpg	
f_00147.jpg	
f_00148.jpg	
f_00149.jpg	
f_00150.jpg	
f_00151.jpg	
f_00152.jpg	
f_00153.jpg	
f_00154.jpg	
f_00155.jpg	0.2828,0.2495,0.4014,0.4606,0.88
f_00156.jpg	0.2934,0.2291,0.4035,0.4248,0.85
f_00157.jpg	0.2882,0.2312,0.3987,0.4277,0.86
f_00158.jpg	0.2888,0.2359,0.3961,0.4268,0.87
f_00159.jpg	0.2862,0.2336,0.4011,0.4379,0.87
f_00160.jpg	0.2891,0.2332,0.4011,0.4322,0.87
f_00161.jpg	0.3106,0.2284,0.4863,0.5407,0.84
f_00162.jpg	0.3164,0.2246,0.4925,0.5377,0.84
f_00163.jpg	0.3136,0.2263,0.4952,0.5493,0.84
f_00164.jpg	0.3175,0.2271,0.4907,0.5351,0.84
f_00165.jpg	0.3146,0.2233,0.4867,0.5294,0.83
f_00166.jpg	0.3055,0.2262,0.4859,0.5468,0.84
f_00167.jpg	0.3058,0.2193,0.4846,0.5371,0.83
f_00168.jpg	0.3090,0.2204,0.4846,0.5327,0.82
f_00169.jpg	0.3090,0.2276,0.4847,0.5400,0.83
f_00170.jpg	0.3069,0.2256,0.4797,0.5327,0.82
f_00171.jpg	0.3078,0.2328,0.4812,0.5411,0.83
f_00172.jpg	0.3089,0.2323,0.4839,0.5434,0.84
f_00173.jpg	0.3096,0.2329,0.4838,0.5427,0.84
f_00174.jpg	0.2770,0.1852,0.3895,0.3852,0.83
f_00175.jpg	0.2836,0.1857,0.3979,0.3888,0.84
f_00176.jpg	0.2932,0.1908,0.4012,0.3829,0.83
f_00177.jpg	0.2945,0.1879,0.4100,0.3932,0.81
f_00178.jpg	0.2973,0.1868,0.4128,0.3921,0.83
f_00179.jpg	0.2969,0.1847,0.4129,0.3909,0.83
f_00180.jpg	0.2942,0.1881,0.4121,0.3978,0.84
f_00181.jpg	0.2940,0.1914,0.4130,0.4029,0.88
f_00182.jpg	0.2935,0.1913,0.4144,0.4062,0.88
f_00183.jpg	0.2961,0.1875,0.4142,0.3975,0.85
f_00184.jpg	0.2974,0.2094,0.5333,0.6287,0.80
f_00185.jpg	0.2974,0.2033,0.5237,0.6056,0.78
f_00186.jpg	0.2927,0.2098,0.5231,0.6195,0.78
f_00187.jpg	0.2891,0.2268,0.5143,0.6271,0.81
f_00188.jpg	0.2923,0.2328,0.5138,0.6265,0.79
f_00189.jpg	0.7464,0.1548,0.8354,0.3131,0.80
f_00190.jpg	0.7165,0.1773,0.8199,0.3612,0.88
f_00191.jpg	0.6901,0.1728,0.7951,0.3595,0.90
f_00192.jpg	0.6587,0.1520,0.7694,0.3489,0.88
f_00193.jpg	0.6300,0.1295,0.7400,0.3252,0.87
f_00194.jpg	0.6214,0.1289,0.7349,0.3307,0.88
f_00195.jpg	0.6237,0.1746,0.7334,0.3696,0.88
f_00196.jpg	0.6344,0.0307,0.8027,0.3300,0.64
f_00197.jpg	0.6617,0.0734,0.8497,0.4076,0.62
f_00198.jpg	0.7034,0.1280,0.8638,0.4132,0.60
f_00199.jpg	0.7220,0.1382,0.8801,0.4194,0.59
f_00200.jpg	
f_00201.jpg	0.6998,0.1639,0.8313,0.3978,0.60
f_00202.jpg	0.6983,0.1340,0.8351,0.3770,0.59
f_00203.jpg	0.7502,0.1158,0.8818,0.3497,0.58
f_00204.jpg	
f_00205.jpg	
f_00206.jpg	
f_00207.jpg	
f_00208.jpg	
f_00209.jpg	
f_00210.jpg	
f_00211.jpg	
f_00212.jpg	0.3549,0.2213,0.4558,0.4007,0.87
f_00213.jpg	0.3610,0.2236,0.4594,0.3985,0.84
f_00214.jpg	0.3630,0.2227,0.4624,0.3995,0.81
f_00215.jpg	0.3627,0.2204,0.4609,0.3948,0.81
f_00216.jpg	0.3598,0.2158,0.4623,0.3981,0.84
f_00217.jpg	0.3564,0.2038,0.4515,0.3729,0.85
f_00218.jpg	0.3496,0.2090,0.4479,0.3838,0.86
f_00219.jpg	0.2609,0.2209,0.5129,0.6688,0.78
f_00220.jpg	0.2301,0.2299,0.4799,0.6741,0.82
f_00221.jpg	0.2200,0.2438,0.4699,0.6881,0.80
f_00222.jpg	0.2279,0.2292,0.4812,0.6795,0.82
f_00223.jpg	0.2487,0.2528,0.4973,0.6948,0.77
f_00224.jpg	0.2677,0.2368,0.5161,0.6784,0.78
f_00225.jpg	0.2773,0.2521,0.5369,0.7136,0.75
f_00226.jpg	0.2811,0.2751,0.5335,0.7237,0.79
f_00227.jpg	0.2980,0.2855,0.5480,0.7302,0.78
f_00228.jpg	
f_00229.jpg	
f_00230.jpg	
f_00231.jpg	
f_00232.jpg	
f_00233.jpg	
f_00234.jpg	
f_00235.jpg	
f_00236.jpg	0.3165,0.2154,0.5663,0.6594,0.73
f_00237.jpg	0.3370,0.2287,0.5898,0.6782,0.76
f_00238.jpg	0.3562,0.2309,0.6062,0.6753,0.76
f_00239.jpg	0.3699,0.2387,0.6179,0.6795,0.74
f_00240.jpg	0.3961,0.2353,0.6466,0.6807,0.75
f_00241.jpg	0.3126,0.2983,0.4725,0.5826,0.81
f_00242.jpg	0.3130,0.3022,0.4765,0.5930,0.82
f_00243.jpg	0.3171,0.3010,0.4757,0.5829,0.83
f_00244.jpg	0.3140,0.3071,0.4762,0.5955,0.84
f_00245.jpg	0.3137,0.2984,0.4773,0.5891,0.84
f_00246.jpg	0.3163,0.2932,0.4732,0.5721,0.83
f_00247.jpg	
f_00248.jpg	
f_00249.jpg	
f_00250.jpg	
f_00251.jpg	
f_00252.jpg	
f_00253.jpg	
f_00254.jpg	
f_00255.jpg	0.3044,0.2719,0.5314,0.6754,0.78
